adj_em_diff,adj_o_edge_a,adj_o_edge_b,tempo_diff,seed_diff,sos_diff,luck_diff,off_efg_diff,def_efg_diff,off_to_diff,off_orb_diff,fg3_pct_diff,ft_pct_diff,experience_diff,avg_hgt_diff,bench_diff,continuity_diff,stl_rate_diff,block_pct_diff,ast_rate_diff,team_a_won,season
3.01,10.552000000000007,18.8069,-3.4121999999999986,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2015
-30.8572,7.390600000000006,20.397999999999996,-0.5914000000000073,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2015
-1.4372000000000007,25.33510000000001,9.706000000000003,3.2295000000000016,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2015
-31.724400000000003,12.2436,22.724999999999994,5.606700000000004,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2015
-1.8916999999999984,21.93379999999999,8.600099999999998,6.246099999999991,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2015
-28.3036,9.680099999999996,19.823999999999998,-3.9450000000000003,-13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2015
-3.4299000000000017,13.8279,17.869500000000002,-1.7149000000000072,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2015
-8.1832,7.003999999999991,12.956999999999994,2.9521999999999977,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2015
-7.5251,2.640100000000004,4.164999999999992,-0.8873999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2015
-0.9196000000000001,3.917999999999992,-4.673000000000002,-1.7428000000000026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2015
0.7539000000000002,-8.899000000000001,3.600999999999999,2.2569000000000017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2015
-11.3051,6.449399999999997,10.5,-1.081300000000013,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2015
-23.027,24.8181,26.721100000000007,-2.9904999999999973,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2015
-11.305500000000002,29.411,23.9037,-0.4228999999999985,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2015
-8.75,14.882900000000006,13.662999999999997,-2.0080000000000027,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2015
-15.579699999999999,22.485199999999992,23.829499999999996,0.007199999999997431,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2015
7.3386,22.827200000000005,23.635800000000003,-3.366800000000005,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2015
-6.698,20.54650000000001,20.346400000000003,0.2978000000000094,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2015
-4.457599999999999,9.99799999999999,33.7054,-0.24429999999999552,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2015
-2.8149000000000015,12.401600000000002,13.44489999999999,-0.036100000000004684,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2015
-9.810000000000002,31.456500000000005,20.504500000000007,5.2941,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2015
-13.110700000000001,9.458600000000004,36.07679999999999,-5.6873000000000005,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2015
-2.093700000000002,24.420600000000007,20.97909999999999,-5.205299999999994,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2015
-9.966600000000001,21.534400000000005,16.6995,-3.8447999999999993,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2015
-10.6645,20.366100000000003,26.777100000000004,-0.9007000000000005,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2015
-20.171800000000005,21.2616,25.259,8.0561,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2015
2.5715000000000003,18.305099999999996,16.664900000000003,4.224200000000003,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2015
0.5188999999999986,26.971199999999996,14.392200000000003,-6.775500000000001,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2015
-0.2561,14.7089,6.278700000000001,-3.718599999999995,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2015
-1.6964000000000006,13.126000000000005,9.645600000000002,4.500600000000006,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2015
-2.0016999999999996,4.347399999999993,21.523799999999994,0.6159000000000106,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2015
-2.4281000000000006,14.409999999999997,31.323099999999997,-1.8316999999999979,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2015
-9.550900000000002,24.742599999999996,32.3995,10.948499999999996,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2015
-18.512,29.742099999999994,26.31190000000001,5.781700000000008,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2015
-13.662200000000002,29.366,21.59190000000001,-0.42249999999999943,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2015
6.7568,1.9879999999999995,0.22500000000000853,-2.692300000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2015
-14.7766,19.269099999999995,23.7624,1.2815000000000083,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2015
-5.055,25.813199999999995,9.976500000000001,-0.9457000000000022,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2015
-2.422599999999999,21.488600000000005,34.73479999999999,-5.243100000000005,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2015
-3.025000000000002,28.189400000000006,16.986500000000007,-4.156899999999993,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2015
0.9627,-3.756999999999991,2.073999999999998,-2.9118999999999957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2015
-1.036200000000001,25.038600000000002,40.617999999999995,7.525800000000004,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2015
-13.202100000000002,41.1161,20.247,1.0897000000000006,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2015
0.6528999999999989,27.6922,13.80550000000001,-1.9609999999999985,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2015
-0.4190000000000005,26.9606,31.266099999999994,-1.4278000000000048,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2015
-8.247800000000002,20.937600000000003,29.460499999999996,-2.8034999999999997,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2015
-3.936399999999999,43.0171,27.6126,-4.126899999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2015
4.023400000000002,31.5886,31.08059999999999,-7.566500000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2015
4.314399999999999,1.5919999999999987,2.3430000000000035,0.8097999999999956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2016
-0.976,2.2609999999999957,-3.483000000000004,-3.1850000000000023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2016
-1.7719999999999998,1.1530000000000058,6.188000000000002,-5.097399999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2016
0.3556,1.0640000000000072,-0.3230000000000075,-2.7261999999999915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2016
-8.376999999999999,0.5289999999999964,-11.666999999999987,4.553399999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2016
1.2241999999999997,17.203400000000002,23.863699999999994,-1.8603999999999985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2016
-1.6738,13.819699999999997,5.64200000000001,-0.13980000000000814,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2016
-11.142900000000001,15.5779,0.6599999999999966,-4.0423000000000116,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2016
-7.7454,15.527899999999988,5.049000000000007,-1.2772999999999968,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2016
16.6992,-5.278999999999996,20.5432,-1.1004999999999967,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2016
-5.7159,10.026200000000003,8.616,-7.083800000000011,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2016
-5.4093,7.28840000000001,15.413200000000003,-5.343800000000002,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2016
-16.9043,14.093699999999998,-0.23000000000000398,1.3384999999999962,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2016
-10.2864,21.7145,-3.8700000000000045,4.542299999999997,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2016
-12.212100000000001,2.424999999999997,21.136300000000006,3.7446000000000055,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2016
-11.176,-6.531300000000002,3.8730000000000047,-1.4346999999999923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2016
-12.8166,10.313299999999998,21.016999999999996,2.664199999999994,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2016
1.1335999999999995,18.17020000000001,12.370000000000005,1.728200000000001,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2016
4.726799999999999,16.247500000000002,15.65400000000001,-2.998499999999993,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2016
-13.25,10.641999999999996,18.272000000000006,0.7603000000000009,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2016
-6.111999999999998,10.660200000000003,23.070399999999992,-0.4779000000000053,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2016
-35.884100000000004,8.635800000000003,13.677999999999997,10.575700000000005,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2016
-34.8918,13.437299999999993,11.268,0.5108000000000033,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2016
-12.1451,15.984399999999994,21.15960000000001,-4.4410000000000025,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2016
-20.130499999999998,9.5642,16.001999999999995,6.080799999999996,-11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2016
-15.3508,9.122900000000001,21.12809999999999,-1.5521999999999991,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2016
-29.421999999999997,9.822900000000004,16.839,-4.495899999999992,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2016
-11.416599999999999,9.517899999999997,15.280000000000001,3.726300000000009,-11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2016
-0.7318999999999996,16.251999999999995,26.771699999999996,-2.4680000000000035,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2016
-16.540599999999998,10.180899999999994,23.414100000000005,-0.09279999999999688,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2016
-1.2032000000000007,10.184200000000004,18.1695,-2.7045999999999992,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2016
1.6050000000000004,22.66369999999999,14.250500000000002,-2.2835000000000036,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2016
-1.2233,20.6147,8.92989999999999,5.153499999999994,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2016
2.5226000000000006,17.72229999999999,11.444100000000006,-2.9539999999999935,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2016
-22.483800000000002,11.956500000000005,18.9794,3.6210999999999984,-13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2016
4.5565000000000015,12.570299999999989,16.850300000000004,2.3315999999999946,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2016
-7.903599999999999,14.98060000000001,16.391000000000005,2.498899999999992,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2016
-25.6574,9.509800000000013,24.08019999999999,1.0906999999999982,-13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2016
-13.054,11.701400000000007,17.963400000000007,-2.8400000000000034,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2016
-18.3658,10.939599999999999,20.4157,-2.243000000000009,-13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2016
-11.1131,15.274599999999992,15.007999999999996,1.0139999999999958,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2016
-0.1789999999999985,20.100099999999998,12.495000000000005,2.303699999999999,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2016
-11.524700000000001,20.87339999999999,19.4692,-1.9436999999999927,-11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2016
-17.9435,16.0137,9.914000000000001,9.52040000000001,-11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2016
-34.274,0.1863000000000028,11.100999999999999,-4.449600000000004,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2016
-18.9626,8.194999999999993,16.233999999999995,-4.927599999999998,-13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2016
-7.008199999999999,12.574600000000004,14.616899999999987,-2.7601999999999975,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2016
-1.4383999999999997,11.356000000000009,19.177999999999997,0.9599999999999937,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2016
3.256099999999998,11.255600000000001,19.805800000000005,-6.249000000000009,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2016
-2.157,11.337999999999994,13.420900000000003,-4.002800000000008,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2016
-7.022600000000001,-4.442800000000005,-2.8259999999999934,0.7209000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2016
-1.7021999999999977,15.741199999999992,28.25269999999999,-0.046800000000004616,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2016
-8.2639,9.763300000000001,26.1194,-1.5216000000000065,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2016
-2.2668,23.55189999999999,24.316900000000004,0.6760000000000019,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2016
-8.5822,8.680999999999997,24.90060000000001,-7.740300000000005,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2016
-13.262400000000001,26.176100000000005,18.760000000000005,7.0306,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2016
-11.4845,20.8733,27.239000000000004,-2.8499999999999943,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2016
1.1524999999999999,18.871899999999997,18.494500000000002,1.9791000000000025,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2016
-14.466299999999999,16.204899999999995,25.412499999999994,-2.590999999999994,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2016
-16.534,1.825400000000002,9.751000000000005,-4.433800000000005,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2016
-5.6618,1.9440000000000026,-6.509999999999991,1.0769999999999982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2016
-5.350100000000001,24.68650000000001,23.382400000000004,2.237399999999994,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2016
-1.5772999999999993,7.634,22.761200000000002,2.4934999999999974,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2016
-7.871699999999997,18.543599999999998,23.305300000000003,-0.38510000000000844,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2016
-11.8782,7.6621000000000095,12.148199999999989,2.6587999999999994,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2016
-8.9641,12.689599999999999,19.742000000000004,3.2527999999999935,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2016
-11.843900000000001,16.081699999999998,15.945899999999995,-4.205299999999994,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2016
-5.308299999999999,16.369,21.714100000000002,-8.67329999999999,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2016
-8.8774,15.84660000000001,20.836600000000004,2.2768999999999977,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2016
5.4137,12.947699999999998,13.60220000000001,1.3560999999999979,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2016
-6.937900000000001,6.549999999999997,22.286,5.614000000000004,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2016
12.2736,0.6020000000000039,2.468199999999996,3.223399999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2016
-3.8618000000000023,27.2675,22.2902,-0.6615000000000038,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2016
-2.9248999999999974,21.720600000000005,25.075699999999998,-3.26100000000001,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2016
-9.1007,25.679299999999998,24.816599999999994,-1.536999999999992,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2016
-0.7072000000000003,24.96260000000001,19.8913,-0.5549000000000035,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2016
-8.017,29.91510000000001,20.266000000000005,10.337200000000003,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2016
0.40090000000000003,8.055000000000007,24.3181,-1.6844000000000037,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2016
3.4151999999999987,20.9221,14.1815,2.294399999999996,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2016
-5.241199999999999,27.748899999999992,23.093900000000005,-3.349499999999992,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2016
2.0799999999999983,20.441600000000008,27.199600000000004,1.8094999999999999,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2016
-3.0890999999999984,27.7183,28.789500000000004,-2.2453999999999894,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2016
-9.1082,-5.305000000000007,5.209999999999994,4.397199999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2016
8.615599999999999,2.339999999999989,6.029499999999999,0.6221000000000032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2016
-13.2544,20.231099999999998,24.712100000000007,4.200099999999999,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2016
-12.055399999999999,26.594899999999996,17.433000000000007,-6.143499999999989,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2016
1.849300000000003,25.860600000000005,25.709500000000006,-3.3031000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2016
